title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities,per bedroom pricing,call for rent,price_avg,dishwasher,washer/dryer in unit,has balcony,gym,internet,pool,near bus stop,furnished,parking,laundry available,pet friendly,individual lease,disability access
The Wedge,"416 Monroe LN, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/the-wedge/ocppd8yzpt,1.0,2.0,"Total Monthly Price
$1,207 - $1,262 / Bedroom
6 Month Lease",,,"Semester, Spring Sublet","Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Laundry Room in Community",1,0,1234.5,1,0,1,0,1,0,1,1,0,1,1,1,0
Grady Apartments,"1410 Grady Avenue, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/grady-apartments/ocpldsfgmf,,1.0,"$1,299
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, High-Speed Internet Available, Smoke-Free, Laundry Room in Community, Near Bus Stop",0,0,1299.0,0,0,0,0,1,0,1,0,0,1,0,0,0
Grady Apartments,"1410 Grady Avenue, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/grady-apartments/ocpldsfgmf,1.0,1.0,"$1,399 - $1,449
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, High-Speed Internet Available, Smoke-Free, Laundry Room in Community, Near Bus Stop",0,0,1424.0,0,0,0,0,1,0,1,0,0,1,0,0,0
Grady Apartments,"1410 Grady Avenue, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/grady-apartments/ocpldsfgmf,2.0,1.0,"$925 / Bedroom
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, High-Speed Internet Available, Smoke-Free, Laundry Room in Community, Near Bus Stop",1,0,925.0,0,0,0,0,1,0,1,0,0,1,0,0,0
1275 Still Meadow Ave - Beautiful 4-Bedroom Home,"1275 Still Meadow Avenue, Charlottesville, VA 22901",4.5,https://offgroundshousing.student.virginia.edu/housing/property/1275-still-meadow-ave-beautiful-4-bedroom-home/ocp3l4f3yg,4.0,3.5,"Total Monthly Price
$4,350
12 Month Lease","2,825",6/1/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Outdoor Rec Space, Pool, Tennis Court, Washer/Dryer in Unit",0,0,4350.0,1,1,1,0,1,1,0,0,0,0,1,0,0
1203 Wertland St. - Only a Few Studios Left,"1203 Wertland Street, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/1203-wertland-st-only-a-few-studios-left/ocp9pjy1w7,,1.0,"$1,575 - $1,650
Plus Fees
12 Month Lease",526,7/12/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",0,0,1612.5,1,1,1,0,1,0,1,0,0,0,1,0,0
Beautiful fully furnished two bedroom terrace level apartment on estate property in Crozet,"1918 Browns Gap Turnpike, Charlottesville, VA 22901",9.5,https://offgroundshousing.student.virginia.edu/housing/property/beautiful-fully-furnished-two-bedroom-terrace-level-apartment-on-estate-property-in-crozet/ocpzcypsmz,2.0,1.0,"Total Monthly Price
$2,000
12 Month Lease","1,400",10/1/26,12 Month Lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Washer/Dryer in Unit",0,0,2000.0,1,1,1,0,1,0,0,1,0,0,1,0,0
Camden Place,"230 14th St. NW, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/camden-place/ocpj7s95j5,1.0,1.0,"$1,499
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community",0,0,1499.0,1,0,1,1,0,0,1,0,0,1,1,0,0
Camden Place,"230 14th St. NW, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/camden-place/ocpj7s95j5,2.0,1.0,"$2,099
Plus Fees
12 Month Lease",,8/3/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community",0,0,2099.0,1,0,1,1,0,0,1,0,0,1,1,0,0
"Fully Furnished, Modern 2Bed/1Bath Condo close to UVA Grounds & Hospital System - seeking roommate","1800 Jefferson Park Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/fully-furnished-modern-2bed-1bath-condo-close-to-uva-grounds-and-hospital-system-seeking-roommate/ocperxvgcp,2.0,1.0,"Total Monthly Price
$950 / Bedroom",,Available Now,"12 month lease, 9 month lease, Fall Sublet, Flexible/Other lease, Spring Sublet, Summer Sublet","Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, Near Bus Stop, Pool, Laundry Room in Community",1,0,950.0,1,0,1,0,1,1,1,1,0,1,0,1,0
"148 Burnet St (Charlottesville, VA)","148 Burnet St, Charlottesville, VA 22902",1.4,https://offgroundshousing.student.virginia.edu/housing/property/148-burnet-st-charlottesville-va/je07p66,3.0,2.5,"$3,275
Plus Fees","1,824",5/1/26,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit",0,0,3275.0,1,1,0,0,0,0,0,0,0,0,0,0,0
Spring&Summer 26 Sublet - Ensuite 1b1b at Lewis Mountain Rd.,"Lewis Mountain Road, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/spring-and-summer-26-sublet-ensuite-1b1b-at-lewis-mountain-rd/ocpx4m1nwn,1.0,1.0,"Total Monthly Price
$1,200 / Bedroom
6 Month Lease",190,,6 Month Lease,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",1,0,1200.0,1,1,1,0,1,0,1,1,0,0,0,1,0
"874 Estes St (Charlottesville, VA)","874 Estes St, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/874-estes-st-charlottesville-va/dvsgcvh,3.0,2.5,"$3,375
Plus Fees","1,712",6/6/26,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit",0,0,3375.0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Wertland Square Apartments, on the corner","218 14th Street Northwest Apt 208, Charlottesville, VA 22903",0.5,https://offgroundshousing.student.virginia.edu/housing/property/wertland-square-apartments-on-the-corner/ocpxkzzeqm,2.0,2.0,"Total Monthly Price
$1,605
12 Month Lease",,7/10/26,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit",0,0,1605.0,1,1,1,1,1,0,1,0,0,0,1,0,0
"260 N Commerce Ave (Waynesboro, VA)","260 N Commerce Ave, Waynesboro, VA 22980",25.4,https://offgroundshousing.student.virginia.edu/housing/property/260-n-commerce-ave-waynesboro-va/sg3yq45,1.0,1.0,"$895
Plus Fees",500,4/1/26,,"Bike Racks, Secure bike storage, Refrigerator, Stove",0,0,895.0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Summer Sublet at Gold Line Stop, 5 min Walk to Law School","1982 Arlington Boulevard, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/summer-sublet-at-gold-line-stop-5-min-walk-to-law-school/ocpr907r03,1.0,1.0,"Total Monthly Price
$999 / Bedroom
3 Month Lease",387,,3 Month Lease,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Laundry Room in Community",1,0,999.0,1,0,0,0,1,0,1,1,0,1,0,1,0
"260 N Commerce Ave (Waynesboro, VA)","260 N Commerce Ave, Waynesboro, VA 22980",25.4,https://offgroundshousing.student.virginia.edu/housing/property/260-n-commerce-ave-waynesboro-va/zm9222w,1.0,1.0,"$795
Plus Fees",300,4/1/26,,"Bike Racks, Secure bike storage, Refrigerator, Stove",0,0,795.0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AVAILABLE JUNE 1, 2026- Walker Sq 1 bdr+parking+gym+biz center","Walker Square, Charlottesville, VA 22903",0.8,https://offgroundshousing.student.virginia.edu/housing/property/available-june-1-2026-walker-sq-1-bdr-parking-gym-biz-center/ocpe1k8x4m,1.0,1.0,"Total Monthly Price
$1,995
12 Month Lease",900,6/1/26,"12 month lease, 2 Year","Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Fitness Room, Near Bus Stop, Pool, Washer/Dryer in Unit",0,0,1995.0,1,1,0,1,1,1,1,0,0,0,1,0,0
627 Cabell Avenue - only a couple 2 bedrooms left,"627 Cabell Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/627-cabell-avenue-only-a-couple-2-bedrooms-left/ocp4gslfpk,2.0,1.0,"$750 / Bedroom
Plus Fees
12 Month Lease",775,7/1/26,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Access, Laundry Room in Community",1,0,750.0,1,0,1,0,0,0,1,0,0,1,0,0,0
627 Cabell Avenue - only a couple 2 bedrooms left,"627 Cabell Avenue, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/627-cabell-avenue-only-a-couple-2-bedrooms-left/ocp4gslfpk,2.0,1.0,"$925 / Bedroom
Plus Fees
12 Month Lease",775,6/1/26,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Access, Laundry Room in Community",1,0,925.0,1,0,1,0,0,0,1,0,0,1,0,0,0
CHARMING FURNISHED BELMONT TOWNHOUSE (conveniently located near Downtown/IX Park and UVA),"1105 Druid Avenue, Charlottesville, VA 22902",6.2,https://offgroundshousing.student.virginia.edu/housing/property/charming-furnished-belmont-townhouse-conveniently-located-near-downtown-ix-park-and-uva/ocpxr6lpfp,3.0,3.5,"Total Monthly Price
$900 - $1,400 / Bedroom
12 Month Lease","2,171",Available Now,12 Month Lease,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, Near Bus Stop, Washer/Dryer in Unit",1,0,1150.0,1,1,1,0,1,0,1,1,0,0,0,1,0
St. Edward's Court,"303 14th Street NW Apt. 2, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/st-edwards-court/ocpxxz64yp,3.0,1.0,"$1,000 / Bedroom
12 Month Lease",,6/9/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Access",1,0,1000.0,1,0,0,1,1,0,1,0,0,0,1,0,0
Jefferson Ridge apartment,"1760 Sugar Maple Court, Charlottesville, VA 22903",1.6,https://offgroundshousing.student.virginia.edu/housing/property/jefferson-ridge-apartment/ocpj351yn6,1.0,1.0,"Total Monthly Price
$1,000
6 Month Lease",260,,6 Month Lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, International Student Friendly, Pool, Roommate Matching, Tennis Court, Washer/Dryer in Unit",0,0,1000.0,1,1,1,1,1,1,0,1,0,0,1,0,0
"303 N Delphine Ave (Waynesboro, VA)","303 N Delphine Ave, Waynesboro, VA 22980",25.4,https://offgroundshousing.student.virginia.edu/housing/property/303-n-delphine-ave-waynesboro-va/t6qnte8,1.0,1.0,"$875
Plus Fees",,Available Now,,"Dishwasher, Fenced Yard, Fireplace, Furnished, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit",0,0,875.0,1,1,0,0,0,0,0,1,0,0,0,0,0
"Spring 2026 Sublease, one room available (male only) in 4bed 2bath, 2104 JPA APT G","2104 Jefferson Park Avenue, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/spring-2026-sublease-one-room-available-male-only-in-4bed-2bath-2104-jpa-apt-g/ocppbjpsgv,1.0,2.0,"Total Monthly Price
$695 / Bedroom
5 Month Lease",888,,5 Month Lease,"Air Conditioning, Carpet, Dishwasher, High-Speed Internet Available, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",1,0,695.0,1,1,0,0,1,0,1,0,0,0,1,0,0
Camden Plaza,"224 14th St. N.W., Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/camden-plaza/ocp4h5pjkj,1.0,1.0,"$1,849 - $1,949
12 Month Lease",,6/9/26,"12 month lease, 9 month lease","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit",0,0,1899.0,1,1,1,1,0,0,1,0,0,0,1,0,0
Short term lease /long term house for rent [email removed] 301 10 1/2 Street NW,"301 10 1 / 2 Street NW, Charlottesville, VA 22903",0.8,https://offgroundshousing.student.virginia.edu/housing/property/short-term-lease-long-term-house-for-rent-email-removed-301-10-1-2-street-nw/ocpxjx9mwm,3.0,1.5,"Total Monthly Price
$2,325
9 Month Lease","1,632",Available Now,9 Month Lease,"Air Conditioning, Furnished, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",0,0,2325.0,0,1,1,0,0,0,1,1,0,0,0,1,0
Minutes to UVA Grounds and the Hospital! Now Pre-Leasing for the 2026-2027 school year,"1023 King Street, Charlottesville, VA 22903",0.9,https://offgroundshousing.student.virginia.edu/housing/property/minutes-to-uva-grounds-and-the-hospital-now-pre-leasing-for-the-2026-2027-school-year/ocpcfp8f6d,1.0,1.0,"$2,150
Plus Fees
12 Month Lease",,7/15/26,12 month lease,"Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit",0,0,2150.0,1,1,1,0,1,0,0,1,0,0,0,0,0
Spring Semester Room Sublet at Washington Avenue Basement Catholic Guys Apartment,"101 Washington Avenue Apt 1, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/spring-semester-room-sublet-at-washington-avenue-basement-catholic-guys-apartment/ocpd9wex9k,3.0,2.0,"Total Monthly Price
$557 / Bedroom
12 Month Lease",,,12 Month Lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",1,0,557.0,1,1,1,0,1,0,1,1,0,0,1,0,0
McIntire Plaza Apartments,"1745 Allied Street, Charlottesville, VA 22903",1.4,https://offgroundshousing.student.virginia.edu/housing/property/mcintire-plaza-apartments/ocpp16321v,1.0,1.5,"$1,625 - $1,699
Plus Fees
12 Month Lease",720,Available Now,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",0,0,1662.0,1,1,1,0,1,0,1,0,0,0,0,0,0
McIntire Plaza Apartments,"1745 Allied Street, Charlottesville, VA 22903",1.4,https://offgroundshousing.student.virginia.edu/housing/property/mcintire-plaza-apartments/ocpp16321v,2.0,2.0,"$1,949
Plus Fees
12 Month Lease",970,Available Now,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",0,0,1949.0,1,1,1,0,1,0,1,0,0,0,0,0,0
Sublet for Spring 2026 (Females only!),"1910 Jefferson Park Avenue, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/sublet-for-spring-2026-females-only/ocp6ng393t,1.0,1.0,"Total Monthly Price
$620 - $630 / Bedroom
5 Month Lease",,,Spring Sublet,"Air Conditioning, Carpet, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",1,0,625.0,1,1,1,0,1,0,1,1,0,0,1,0,0
1027 Wertland St. - Only 1 Studio Left,"1027 Wertland Street, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/1027-wertland-st-only-1-studio-left/ocpb6vj2d9,,1.0,"$1,450
Plus Fees
12 Month Lease",423,6/1/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",0,0,1450.0,1,1,1,0,1,0,1,0,0,0,1,0,0
New Modern Cottage Overlooking the Meadowcreek,"1279 Kenwood Lane, Charlottesville, VA 22901",2.6,https://offgroundshousing.student.virginia.edu/housing/property/new-modern-cottage-overlooking-the-meadowcreek/ocpwnln23j,1.0,1.0,"Total Monthly Price
$1,900
1 Month Lease",500,Available Now,1 Month Lease,"Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit",0,0,1900.0,1,1,1,0,1,0,0,1,0,0,0,0,0
Easy walkable access to UVA Grounds - NOW LEASING FOR THE 2026 2027 TERM,"343 15th Street Northwest, Charlottesville, VA 22903",0.6,https://offgroundshousing.student.virginia.edu/housing/property/easy-walkable-access-to-uva-grounds-now-leasing-for-the-2026-2027-term/ocp0znqyp0,1.0,1.0,"$2,495
12 Month Lease",,Available Now,12 Month Lease,"Furnished, Washer/Dryer in Unit",0,0,2495.0,0,1,0,0,0,0,0,1,0,0,0,0,0
Varsity Park Apartment close to campus,"1534 Virginia Avenue, Charlottesville, VA 22903",0.6,https://offgroundshousing.student.virginia.edu/housing/property/varsity-park-apartment-close-to-campus/ocpgywq4rz,4.0,3.0,"Total Monthly Price
$1,116 - $1,316 / Bedroom
4 Month Lease",,,4 Month Lease,"Air Conditioning, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Individual Leases, International Student Friendly, Washer/Dryer in Unit",1,0,1216.0,1,1,1,0,1,0,0,1,0,0,0,1,0
1029 Wertland St. - $1000 rent per bedroom for 3-BR units,"1029 Wertland Street, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/1029-wertland-st-1000-rent-per-bedroom-for-3-br-units/ocpj91stj4,2.0,2.0,"$1,250 - $1,375 / Bedroom
Plus Fees
12 Month Lease",770,7/5/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",1,0,1312.5,1,1,0,0,1,0,1,0,0,0,1,0,0
1029 Wertland St. - $1000 rent per bedroom for 3-BR units,"1029 Wertland Street, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/1029-wertland-st-1000-rent-per-bedroom-for-3-br-units/ocpj91stj4,3.0,2.0,"$1,000 - $1,250 / Bedroom
Plus Fees
12 Month Lease","1,085",6/1/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",1,0,1125.0,1,1,0,0,1,0,1,0,0,0,1,0,0
120 Dunova Court#B,"120 Dunova Court #B, Charlottesville, VA 22903",0.0,https://offgroundshousing.student.virginia.edu/housing/property/120-dunova-court-b/ocpq998pkx,2.0,1.0,"Total Monthly Price
$1,500
12 Month Lease",,8/15/26,12 Month Lease,"Near Bus Stop, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit",0,0,1500.0,0,1,1,0,0,0,1,0,0,0,0,0,0
Lyndhall Apartments - Only 2 Units Left for 2026-27,"64 University Way, Charlottesville, VA 22903",0.1,https://offgroundshousing.student.virginia.edu/housing/property/lyndhall-apartments-only-2-units-left-for-2026-27/ocpej0w2wp,2.0,2.0,"$1,600 / Bedroom
Plus Fees
12 Month Lease",912,6/1/26,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit",1,0,1600.0,1,1,1,0,1,0,1,0,0,0,0,0,0
MSC Preston Square,"1111 Preston Avenue, Charlottesville, VA 22903",0.8,https://offgroundshousing.student.virginia.edu/housing/property/msc-preston-square/ocpp6z29gt,1.0,3.0,"Total Monthly Price
$1,054 / Bedroom
5 Month Lease","1,400",,5 Month Lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Washer/Dryer in Unit",1,0,1054.0,1,1,1,1,1,1,1,1,0,0,1,0,0
"3018 Horizon Rd (Charlottesville, VA)","3018 Horizon Rd, Charlottesville, VA 22902",2.3,https://offgroundshousing.student.virginia.edu/housing/property/3018-horizon-rd-charlottesville-va/5v6ds1q,3.0,4.0,"$3,090
Plus Fees","2,595",4/15/26,,"Bike Racks, Secure bike storage, Dishwasher, Garbage Disposal, High-Speed Internet Available, Laminate Floors, Microwave, Refrigerator, Smoke-Free, Stove, Washer/Dryer in Unit",0,0,3090.0,1,1,0,0,1,0,0,0,0,0,0,0,0
Daylight basement efficiency on Elliewood Avenue Summer Sublet,"17 C Elliewood Avenue, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/daylight-basement-efficiency-on-elliewood-avenue-summer-sublet/ocpxc7w00q,1.0,1.0,"Total Monthly Price
$1,000
3 Month Lease",600,,3 Month Lease,"Air Conditioning, High-Speed Internet Available, Smoke-Free, Laundry Access, Near Bus Stop",0,0,1000.0,0,0,0,0,1,0,1,0,0,0,0,0,0
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,1.0,1.0,"$1,499
Plus Fees
12 Month Lease",,8/3/26,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community",0,0,1499.0,1,0,1,1,0,0,1,0,0,1,1,0,0
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,2.0,1.0,"$950 / Bedroom
Plus Fees
12 Month Lease",,Available Now,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community",1,0,950.0,1,0,1,1,0,0,1,0,0,1,1,0,0
Cardinal Court,"312 13th St. NW, Charlottesville, VA 22903",0.4,https://offgroundshousing.student.virginia.edu/housing/property/cardinal-court/ocps4m16z4,2.0,1.0,"$1,799
Plus Fees
12 Month Lease",,8/3/26,12 month lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Room in Community",0,0,1799.0,1,0,1,1,0,0,1,0,0,1,1,0,0
Walk up second story apartment overlooking Elliewood Avenue,"17 B Elliewood Avenue, Charlottesville, VA 22903",0.3,https://offgroundshousing.student.virginia.edu/housing/property/walk-up-second-story-apartment-overlooking-elliewood-avenue/ocp7l80pkz,1.0,1.0,"Total Monthly Price
$1,800
12 Month Lease",900,Available Now,"12 month lease, 9 month lease, Semester","Air Conditioning, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Laundry Access, Laundry Room in Community",0,0,1800.0,1,0,1,0,1,0,1,1,0,1,0,0,0
1121 Wertland St. - Now Leasing for 2026-2027,"1121 Wertland Street, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/1121-wertland-st-now-leasing-for-2026-2027/ocpfeknb8r,,1.0,"$1,550 - $1,750
Plus Fees
12 Month Lease","1,273",8/1/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community",0,0,1650.0,1,0,0,0,1,0,1,0,0,1,1,0,0
"CLEAN, FULLY-FURNISHED, CONVENIENT LOCATION - 4X4 Balcony at the Flats at West Village","852 West Main Street, Charlottesville, VA 22903",0.7,https://offgroundshousing.student.virginia.edu/housing/property/clean-fully-furnished-convenient-location-4x4-balcony-at-the-flats-at-west-village/ocpsff3wx5,1.0,1.0,"Total Monthly Price
$1,162 / Bedroom
12 Month Lease",,5/19/26,12 Month Lease,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Pool, Roommate Matching, Washer/Dryer in Unit",1,0,1162.0,1,1,1,1,1,1,1,1,0,0,1,1,0
"2347 Abington Dr (Charlottesville, VA)","2347 Abington Dr, Charlottesville, VA 22911",7.6,https://offgroundshousing.student.virginia.edu/housing/property/2347-abington-dr-charlottesville-va/56dr64n,4.0,3.5,"$2,775
Plus Fees","2,070",7/13/26,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit",0,0,2775.0,1,1,0,0,0,0,0,0,0,0,0,0,0
316 Carlton Rd Unit A,"316 Carlton Road, Charlottesville, VA 22902",6.7,https://offgroundshousing.student.virginia.edu/housing/property/316-carlton-rd-unit-a/ocpwdxmpfl,2.0,1.0,"Total Monthly Price
$2,390 - $2,445
12 Month Lease",950,Available Now,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit",0,0,2417.5,1,1,1,0,0,0,1,1,0,0,1,0,0
Raleigh Court Apartments - Now Leasing for 2026-2027!,"10 University Circle, Charlottesville, VA 22903",0.2,https://offgroundshousing.student.virginia.edu/housing/property/raleigh-court-apartments-now-leasing-for-2026-2027/ocp3x4br3g,1.0,1.0,"$1,825
Plus Fees
12 Month Lease",855,Available Now,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Room in Community",0,0,1825.0,1,0,1,0,1,0,1,0,0,1,0,0,0
